local.time,Rain_mm_Tot,SlrmJ_Tot,AirTC_Avg,RH_percent,SOLARRAD_(WATTS/M2),PAR_Den,PAR_Tot,,
2015-09-25 09:00:00,0,0.9034001,26.98,63.23,309.8232,667.7802,1934.632,,
2015-09-25 10:00:00,0,1.280453,28.3,63.47,439.2181,939.7264,2774.927,,
2015-09-25 11:00:00,0,1.659109,29.07,60.86,494.2639,1077.548,3574.828,,
2015-09-25 12:00:00,0,1.780693,29.46,59.18,482.9536,1059.932,3887.646,,
2015-09-25 13:00:00,0,1.778057,29.78,58.03,491.7113,1079.745,3902.34,,
2015-09-25 14:00:00,0,1.601553,30.19,58.89,345.1107,773.9137,3256.026,,
2015-09-25 15:00:00,0,0.7410065,30.02,59.85,262.0706,592.2715,2770.033,,
2015-09-25 16:00:00,0,0.7662024,28.6,66.24,162.2013,372.373,1738.38,,
2015-09-25 17:00:00,0,0.3086883,27.2,67.71,40.47209,101.9219,741.4723,,
2015-09-25 18:00:00,0,0.09039632,26.14,69.95,8.387251,20.53383,223.106,,
2015-09-25 19:00:00,0,0.00396576,25.36,74.18,0,0.7334191,13.7396,,
2015-09-25 20:00:00,0,0,25.2,72.33,0,0.7334468,2.640395,,
2015-09-25 21:00:00,0,0,24.71,72.91,0,0.7336777,2.640817,,
2015-09-25 22:00:00,0,0,24.67,79.33,0,0.7336975,2.641303,,
2015-09-25 23:00:00,0,0,23.66,84.2,0,0.7336834,2.718345,,
2015-09-26 00:00:00,0,0,23.87,82.9,0,1.46741,2.729316,,
2015-09-26 01:00:00,0,0,23.86,84.2,0,1.467365,3.173177,,
2015-09-26 02:00:00,0,0,24.38,81,0,0.7336938,2.795357,,
2015-09-26 03:00:00,0,0,23.81,83.2,0,0.7336901,2.666962,,
2015-09-26 04:00:00,0,0,23.74,83.7,0,0.7336729,2.850412,,
2015-09-26 05:00:00,0,0,23.42,85.1,0,0.733726,3.389752,,
2015-09-26 06:00:00,0,0,23.42,84.9,0,1.467481,3.789721,,
2015-09-26 07:00:00,0,0.02315735,23.48,85,47.06607,96.85284,82.77293,,
2015-09-26 08:00:00,0,0.4639851,24.87,74.85,203.1214,423.8855,942.3795,,
2015-09-26 09:00:00,0,0.9356855,27.15,73.97,326.2297,694.1776,1983.219,,
2015-09-26 10:00:00,0,1.390992,28,61.51,439.2168,933.1263,2958.006,,
2015-09-26 11:00:00,0,1.637832,28.82,59.31,486.9727,1052.623,3515.782,,
2015-09-26 12:00:00,0,1.813397,29.58,56.81,517.222,1117.853,3921.142,,
2015-09-26 13:00:00,0,1.851803,30.35,60.82,501.5323,1092.895,4027.673,,
2015-09-26 14:00:00,0,1.73634,30.23,57.84,220.1017,253.5612,3226.612,,
2015-09-26 15:00:00,0,0.7267593,30.17,54.47,375.0486,823.8699,3174.686,,
2015-09-26 16:00:00,0,1.158457,30.08,54.79,210.3163,562.2283,2546.745,,
2015-09-26 17:00:00,0,0.3611269,28.71,57.93,38.27303,109.955,834.0266,,
2015-09-26 18:00:00,0,0.1032774,27.55,58.32,6.198331,17.59776,259.6662,,
2015-09-26 19:00:00,0,0.003529473,26.62,52.54,0,0.7333515,13.08875,,
2015-09-26 20:00:00,0,0,26.46,49.81,0,0.7333595,2.640106,,
2015-09-26 21:00:00,0,0,25.88,66.74,0,0.7333983,2.640141,,
2015-09-26 22:00:00,0,0,25.63,61.78,0,0.7334332,2.640337,,
2015-09-26 23:00:00,0,0,25.24,66.18,0,0.7334715,2.6404,,
2015-09-27 00:00:00,0,0,24.61,78.25,0,0.7336929,2.640938,,
2015-09-27 01:00:00,0,0,24.06,81.2,0,0.7336975,2.641312,,
2015-09-27 02:00:00,0,0,24.38,79.84,0,0.7336832,2.65226,,
2015-09-27 03:00:00,0,0,23.87,79.03,0,0.7336854,2.641278,,
2015-09-27 04:00:00,0,0,23.72,82.1,0,0.7336751,2.641282,,
2015-09-27 05:00:00,0,0,23.3,82.6,0,0.7337358,2.644983,,
2015-09-27 06:00:00,0,0,23.08,84.3,0,1.467534,2.993706,,
2015-09-27 07:00:00,0,0.03068956,23.42,80.8,64.21261,121.7968,97.57907,,
2015-09-27 08:00:00,0,0.4521654,25.07,72.65,186.3459,391.616,919.7203,,
2015-09-27 09:00:00,0,0.8949415,27.15,68.27,307.2714,658.9835,1906.127,,
2015-09-27 10:00:00,0,1.318107,28.24,60.02,423.9102,905.2768,2826.102,,
2015-09-27 11:00:00,0,1.695232,29.12,57.55,513.577,1098.794,3614.251,,
2015-09-27 12:00:00,0,1.934726,30.16,53.94,544.5585,1161.832,4115.642,,
2015-09-27 13:00:00,0,1.937339,30.78,52.34,525.8885,1127.941,4159.718,,
2015-09-27 14:00:00,0,1.713293,30.94,53.79,43.3567,79.13221,3136.599,,
2015-09-27 15:00:00,0,0.7234958,30.57,51.7,375.733,816.4433,2882.341,,
2015-09-27 16:00:00,0,1.143877,29.52,57.19,269.3652,579.8206,2493.678,,
2015-09-27 17:00:00,0,0.2585001,28.11,60.87,17.13503,54.98806,656.9435,,
2015-09-27 18:00:00,0,0.09851594,26.83,57.07,4.375696,16.86607,256.0268,,
2015-09-27 19:00:00,0,0.003033922,26.08,52.38,0,0.733367,13.4054,,
2015-09-27 20:00:00,0,0,25.66,71.34,0,0.7334272,2.640183,,
2015-09-27 21:00:00,0,0,24.95,72.37,0,0.733577,2.640502,,
2015-09-27 22:00:00,0,0,24.43,77.03,0,0.7336794,2.641189,,
2015-09-27 23:00:00,0,0,23.98,78.18,0,0.7336708,2.641276,,
2015-09-28 00:00:00,0,0,24.13,79.87,0,0.7336851,2.64125,,
2015-09-28 01:00:00,0,0,23.69,78.79,0,0.7337151,2.641291,,
2015-09-28 02:00:00,0,0,23.43,80.7,0,0.7337292,2.641399,,
2015-09-28 03:00:00,0,0,22.95,80.5,0,0.73377,2.641512,,
2015-09-28 04:00:00,0,0,22.98,80.6,0,0.733776,2.641559,,
2015-09-28 05:00:00,0,0,22.91,75.43,0,0.7337762,2.641579,,
2015-09-28 06:00:00,0,0,23.15,74.75,0,0.7337776,2.641589,,
2015-09-28 07:00:00,0,0.0239173,23.04,71.03,68.59501,133.5446,82.96743,,
2015-09-28 08:00:00,0,0.4649065,24.84,68.43,190.7262,401.892,951.3451,,
2015-09-28 09:00:00,0,0.9150251,26.87,66,261.3465,568.826,1943.903,,
2015-09-28 10:00:00,0,1.018228,28.21,65.19,136.6865,319.5959,2165.929,,
2015-09-28 11:00:00,0,1.205155,28.95,61.37,634.9611,1287.926,2533.829,,
2015-09-28 12:00:00,0,2.074363,30.42,56.03,591.9243,1247.555,4350.69,,
2015-09-28 13:00:00,0,2.047865,31.31,55.61,552.0868,1190.881,4371.533,,
2015-09-28 14:00:00,0,1.781819,31.03,56.56,44.085,118.6973,3279.616,,
2015-09-28 15:00:00,0,0.803137,30.67,59.74,375.3555,823.0107,2746.619,,
2015-09-28 16:00:00,0,1.125416,29.72,66.14,162.9324,531.4446,2488.471,,
2015-09-28 17:00:00,0,0.2194909,28.31,68.44,47.02159,137.0785,593.2724,,
2015-09-28 18:00:00,0,0.09446378,27.3,73.69,3.281477,13.19835,260.6865,,
2015-09-28 19:00:00,0,0.001988971,25.81,76.61,0,0.7333589,10.39412,,
2015-09-28 20:00:00,0,0,25.39,75.57,0,0.7334368,2.640248,,
2015-09-28 21:00:00,0,0,25.11,74.23,0,0.7334989,2.640457,,
2015-09-28 22:00:00,0,0,24.86,76.93,0,0.7336345,2.640851,,
2015-09-28 23:00:00,0,0,24.44,79.26,0,0.733684,2.641245,,
2015-09-29 00:00:00,0,0,24.29,80,0,0.7336938,2.641287,,
2015-09-29 01:00:00,0,0,23.81,78.49,0,0.7336816,2.64129,,
2015-09-29 02:00:00,0,0,23.8,72.87,0,0.733705,2.641285,,
2015-09-29 03:00:00,0,0,24.22,73.01,0,0.7336882,2.641297,,
2015-09-29 04:00:00,0,0,23.43,78.86,0,0.7337084,2.641298,,
2015-09-29 05:00:00,0,0,22.47,81.8,0,0.7337779,2.641518,,
2015-09-29 06:00:00,0,0,22.63,75.44,0,0.7337584,2.641577,,
2015-09-29 07:00:00,0,0.02320374,23.68,72.71,64.94527,128.4061,80.7946,,
2015-09-29 08:00:00,0,0.4398409,24.76,70.86,191.4532,405.5539,911.8159,,
2015-09-29 09:00:00,0,0.8787218,26.69,64.79,316.7476,682.4384,1889.721,,
2015-09-29 10:00:00,0,1.032255,27.36,65.77,453.8283,958.1158,2236.739,,
2015-09-29 11:00:00,0,1.749003,28.77,60.12,498.6384,1073.884,3736.9,,
2015-09-29 12:00:00,0,1.854449,29.77,57.66,523.7864,1131.055,4000.823,,
2015-09-29 13:00:00,0,1.855369,30.47,55.72,501.1377,1090.63,4030.141,,
2015-09-29 14:00:00,0,1.655648,30.85,46.53,27.32732,79.86979,3024.375,,
2015-09-29 15:00:00,0,0.780032,30.66,49.07,376.8464,824.5491,2417.324,,
2015-09-29 16:00:00,0,1.105448,30.03,59.69,32.43993,90.16026,2402.244,,
2015-09-29 17:00:00,0,0.1697558,28.3,66.48,72.17356,130.4828,489.7517,,
2015-09-29 18:00:00,0,0.09579401,26.63,72.82,2.552354,11.7323,235.4443,,
2015-09-29 19:00:00,0,0.001659124,25.61,71.85,0,0.7333645,9.430511,,
2015-09-29 20:00:00,0,0,25.55,72.73,0,0.7334201,2.640215,,
2015-09-29 21:00:00,0,0,25.21,74.25,0,0.7334562,2.636716,,
2015-09-29 22:00:00,0,0,24.89,75.65,0,0.7336094,2.640735,,
2015-09-29 23:00:00,0,0,24.76,75.38,0,0.7336897,2.641178,,
2015-09-30 00:00:00,0,0,24.55,75.48,0,0.7336975,2.641305,,
2015-09-30 01:00:00,0,0,24.14,78.38,0,0.7337001,2.641293,,
2015-09-30 02:00:00,0,0,24.15,78.69,0,0.7336811,2.641299,,
2015-09-30 03:00:00,0,0,24.17,78.96,0,0.7336894,2.641289,,
2015-09-30 04:00:00,0,0,23.8,78.11,0,0.7336853,2.641308,,
2015-09-30 05:00:00,0,0,23.63,69.26,0,0.7337155,2.630365,,
2015-09-30 06:00:00,0,1.28E-05,23.72,72.2,0.3648481,0.7337232,2.608397,,
2015-09-30 07:00:00,0,0.02756637,23.57,80.3,70.04882,136.4686,87.40221,,
2015-09-30 08:00:00,0,0.4936514,24.7,73.74,203.4929,420.9662,998.3576,,
2015-09-30 09:00:00,0,0.9149333,26.81,67.96,298.8895,632.5979,1924.798,,
2015-09-30 10:00:00,0,1.301466,28.14,63.71,415.5308,885.4937,2772.895,,
2015-09-30 11:00:00,0,1.595839,29.09,55.43,493.5298,1043.818,3413.406,,
2015-09-30 12:00:00,0,1.181799,30.11,58.37,395.8416,845.8972,2486.424,,
2015-09-30 13:00:00,0,1.70713,30.29,56.91,521.5621,1100.189,3543.496,,
2015-09-30 14:00:00,0,1.582535,30.79,58.92,74.69238,185.3801,2954.628,,
2015-09-30 15:00:00,0,0.871353,30.46,56.74,363.7445,792.3405,2307.677,,
2015-09-30 16:00:00,0,1.0317,29.43,66.75,81.28356,225.7713,2235.82,,
2015-09-30 17:00:00,0,0.2150473,27.72,70.33,38.64594,106.313,537.2545,,
2015-09-30 18:00:00,0,0.09088131,26.39,72.99,5.469863,14.6668,245.6599,,
2015-09-30 19:00:00,0,0.002171566,25.42,75.97,0,0.733403,8.917624,,
2015-09-30 20:00:00,0,0,25.17,71.45,0,0.7334533,2.62572,,
2015-09-30 21:00:00,0,0,24.99,79.5,0,0.7335979,2.640626,,
2015-09-30 22:00:00,0,0,24.75,78.79,0,0.7336942,2.641215,,
2015-09-30 23:00:00,0,0,24.68,79.87,0,0.7336973,2.641293,,
2015-10-01 00:00:00,0,0,24.36,80.6,0,0.7336909,2.64127,,
2015-10-01 01:00:00,0,0,24.07,83,0,0.7336933,2.641296,,
2015-10-01 02:00:00,0,0,23.46,77.24,0,0.7337151,2.641307,,
2015-10-01 03:00:00,0,0,22.81,81.5,0,0.7337549,2.641502,,
2015-10-01 04:00:00,0,0,22.62,84.4,0,0.7337605,2.641566,,
2015-10-01 05:00:00,0,0,22.67,82.7,0,0.7337735,2.641551,,
2015-10-01 06:00:00,0,7.30E-06,22.71,82.1,0.3648728,0.7337729,2.641572,,
2015-10-01 07:00:00,0,0.02936477,22.84,83.3,20.79696,58.69961,84.62914,,
2015-10-01 08:00:00,0,0.1554582,23.32,82.1,41.95573,111.5212,392.1077,,
2015-10-01 09:00:00,0,0.4080252,24.89,73,88.26498,199.5089,930.8116,,
2015-10-01 10:00:00,0,0.7949119,27.24,72.99,148.7646,335.1011,1720.088,,
2015-10-01 11:00:00,0,1.482821,28.35,65.46,486.24,1035.755,3138.021,,
2015-10-01 12:00:00,4.572,0.9218502,27.04,83.5,131.6231,298.428,2000.711,,
2015-10-01 13:00:00,0,1.661683,27.78,67.55,534.5854,1126.405,3518.216,,
2015-10-01 14:00:00,0,1.388209,28.92,69.01,105.7043,243.3622,2772.187,,
2015-10-01 15:00:00,0,0.9562551,28.79,63.37,388.1878,839.3015,2419.921,,
2015-10-01 16:00:00,0,0.8037736,28.56,66.51,111.5454,178.8711,1774.679,,
2015-10-01 17:00:00,0,0.2072196,27.72,67.24,39.74267,93.85571,533.3864,,
2015-10-01 18:00:00,0,0.08866401,26.6,73.63,6.199142,14.66672,221.0337,,
2015-10-01 19:00:00,0,0.002448717,25.23,77.39,0,0.7334375,8.683034,,
2015-10-01 20:00:00,0,0,25.11,73.08,0,0.7335529,2.51225,,
2015-10-01 21:00:00,0,0,24.83,76.83,0,0.7336946,2.358663,,
2015-10-01 22:00:00,0,0,24.93,79.26,0,0.7336933,2.626597,,
2015-10-01 23:00:00,0,0,24.94,79.26,0,0.7336959,2.641304,,
2015-10-02 00:00:00,0,0,24.48,80.2,0,0.7336928,2.641306,,
2015-10-02 01:00:00,0,0,24.88,82.2,0,0.7336968,2.696326,,
2015-10-02 02:00:00,0,0,24.76,79.94,0,0.7336902,2.641306,,
2015-10-02 03:00:00,0,0,24.9,79.06,0,0.7336916,2.64129,,
2015-10-02 04:00:00,0,0,24.89,75,0,0.7336879,2.63763,,
2015-10-02 05:00:00,0,0,25.05,76.9,0,0.7336853,2.556891,,
2015-10-02 06:00:00,0,0,24.99,76.39,0,0.7336971,2.549578,,
2015-10-02 07:00:00,0,0.04337295,24.98,78.96,30.64566,73.36854,99.27549,,
2015-10-02 08:00:00,0,0.1565225,25.36,78.65,56.9029,141.5752,390.6457,,
2015-10-02 09:00:00,0,0.48498,26.54,71.47,186.7085,431.9462,1105.531,,
2015-10-02 10:00:00,0,0.9753745,27.62,65.1,405.4503,863.0372,2122.795,,
2015-10-02 11:00:00,0.254,0.6300394,27.87,76.34,158.5744,357.0204,1422.266,,
2015-10-02 12:00:00,0.254,1.220318,27.74,69.69,601.8901,1269.808,2657.812,,
2015-10-02 13:00:00,0,1.144776,28.99,69.79,215.0522,483.789,2508.14,,
2015-10-02 14:00:00,2.54,0.5379706,26.09,83.7,109.7561,248.5891,1207.071,,
2015-10-02 15:00:00,0.254,0.468947,25.62,76.92,121.0795,276.4994,1164.255,,
2015-10-02 16:00:00,0,0.5067268,26.37,71.07,142.9498,330.7457,1135.323,,
2015-10-02 17:00:00,0,0.2506345,26.63,70.79,39.01914,89.46928,582.1348,,
2015-10-02 18:00:00,0,0.1032524,26.05,74.92,4.376004,9.533669,231.4971,,
2015-10-02 19:00:00,0,0.001385744,25.76,78.47,0,0.7334146,5.727632,,
2015-10-02 20:00:00,0,0,25.83,74.05,0,0.7334215,2.930048,,
2015-10-02 21:00:00,0,0,25.69,75.43,0,0.7334355,2.640339,,
2015-10-02 22:00:00,0,0,25.79,75.3,0,0,2.445999,,
2015-10-02 23:00:00,0,0,25.83,71.68,0,0,1.536528,,
2015-10-03 00:00:00,0,0,25.53,76.04,0,0.7334388,1.26518,,
2015-10-03 01:00:00,0,0,25.24,74.12,0,0.7334477,1.591577,,
2015-10-03 02:00:00,0,0,25.09,76.46,0,0,1.474343,,
2015-10-03 03:00:00,0,0,25.27,77.74,0,0,1.551418,,
2015-10-03 04:00:00,0,0,25.36,77.98,0,0,2.00239,,
2015-10-03 05:00:00,0,0,25.36,76.9,0,0.7334836,2.325135,,
2015-10-03 06:00:00,0,0,25.42,77.71,0,0.7334608,2.277449,,
2015-10-03 07:00:00,0,0.01878152,25.42,77.17,21.51906,49.87702,46.84345,,
2015-10-03 08:00:00,0,0.1356646,25.92,77.59,45.22221,101.9448,306.3305,,
2015-10-03 09:00:00,0,0.2850551,26.45,71.51,63.81677,156.2056,667.8839,,
2015-10-03 10:00:00,0,0.5361308,27.55,72.04,80.21418,178.1783,1184.636,,
2015-10-03 11:00:00,0,0.5440637,27.72,68.17,162.9742,357.8092,1189.511,,
2015-10-03 12:00:00,0.762,1.159932,28.44,74.42,381.2642,846.6355,2524.542,,
2015-10-03 13:00:00,0,0.9514049,27.94,67.56,305.8322,673.6851,2083.416,,
2015-10-03 14:00:00,0,1.089359,28.96,63.5,191.7247,431.7455,2180.732,,
2015-10-03 15:00:00,4.064,0.7849759,27.48,77.82,276.0087,591.7259,1878.599,,
2015-10-03 16:00:00,0,0.6754033,27.5,74.14,87.15547,188.4734,1492.295,,
2015-10-03 17:00:00,0.254,0.1911947,26.27,82.4,14.22284,37.4035,439.946,,
2015-10-03 18:00:00,29.21,0.01335122,23.51,88.2,1.09448,3.668402,40.51852,,
2015-10-03 19:00:00,3.556,0.000191536,22.44,86.5,0,2.201244,5.968931,,
2015-10-03 20:00:00,0,0,22.89,86.4,0,3.668836,8.992247,,
2015-10-03 21:00:00,0,0,24.51,84,0,3.668611,15.02353,,
2015-10-03 22:00:00,0,0,24.9,84.9,0,5.135719,16.76496,,
2015-10-03 23:00:00,0,0,24.7,84.4,0,5.869514,19.3657,,
2015-10-04 00:00:00,0,0,24.9,83.5,0,5.135787,20.2204,,
2015-10-04 01:00:00,0,0,25.17,82.1,0,4.402161,17.87281,,
2015-10-04 02:00:00,0,0,25.11,84.6,0,1.467391,8.110901,,
2015-10-04 03:00:00,0,0,24.93,80.1,0,1.467394,5.282591,,
2015-10-04 04:00:00,0,0,24.93,81.9,0,1.467386,5.282618,,
2015-10-04 05:00:00,0,0,25.13,79.26,0,1.467343,5.282562,,
2015-10-04 06:00:00,0,0,25.19,77.47,0,1.467308,5.282434,,
2015-10-04 07:00:00,0,0.03442915,25.28,76.83,19.69864,53.5532,88.73044,,
2015-10-04 08:00:00,0,0.2306661,25.62,75.97,178.6943,382.096,533.7571,,
2015-10-04 09:00:00,0,0.9059851,26.91,69.96,248.2907,550.6473,1951.695,,
2015-10-04 10:00:00,0,0.7495467,27.28,70.67,236.6144,532.2961,1682.366,,
2015-10-04 11:00:00,0,0.8592096,27.28,68.3,290.2103,667.9414,1950.887,,
2015-10-04 12:00:00,0,1.297021,28.15,63.71,495.7552,1077.621,2878.173,,
2015-10-04 13:00:00,0,1.76108,29.64,58.13,463.2794,1010.106,3845.548,,
2015-10-04 14:00:00,0,1.437774,29.96,57.64,47.73829,143.6388,2656.227,,
2015-10-04 15:00:00,0,0.8482516,29.93,62.38,344.8192,749.8876,2301.721,,
2015-10-04 16:00:00,0,0.9290607,28.91,65.93,39.00119,119.4818,2010.102,,
2015-10-04 17:00:00,0,0.1438649,27.73,70.74,48.49251,98.98673,412.391,,
2015-10-04 18:00:00,0,0.07844816,26.56,74.61,5.834473,13.20001,211.0447,,
2015-10-04 19:00:00,0,0.002053028,25.64,78.57,0,0.7333919,7.417828,,
2015-10-04 20:00:00,0,0,25.48,79.99,0,0.7334388,2.640352,,
2015-10-04 21:00:00,0,0,25.49,77.2,0,0.733456,2.640407,,
2015-10-04 22:00:00,0,0,25.22,80.1,0,0.7335381,2.640512,,
2015-10-04 23:00:00,0,0,24.53,82,0,0.7336895,2.641084,,
2015-10-05 00:00:00,0,0,23.95,81.5,0,0.7336797,2.641279,,
2015-10-05 01:00:00,0,0,23.91,81.8,0,0.7336848,2.641285,,
2015-10-05 02:00:00,0,0,23.93,80.4,0,0.7336827,2.641305,,
2015-10-05 03:00:00,0,0,23.97,76.32,0,0.7336947,2.641305,,
2015-10-05 04:00:00,0,0,23.93,74.5,0,0.7336865,2.641263,,
2015-10-05 05:00:00,0,0,24,80.2,0,0.733702,2.641328,,
2015-10-05 06:00:00,0,0,23.73,82.3,0,0.7336894,2.641263,,
2015-10-05 07:00:00,0,0.03793153,24.48,78.59,38.67253,87.30997,93.2557,,
2015-10-05 08:00:00,0,0.2131953,25.6,75.63,99.5696,233.2445,512.907,,
2015-10-05 09:00:00,0,0.3925246,26.77,75.22,87.1448,191.3834,888.9144,,
2015-10-05 10:00:00,0,0.7261323,27.23,72.04,109.019,247.838,1604.045,,
2015-10-05 11:00:00,0,1.207965,28.56,65.53,221.9806,513.1163,2624.969,,
2015-10-05 12:00:00,0,1.638962,29.72,60.97,500.0931,1083.406,3597.982,,
2015-10-05 13:00:00,0,1.427348,29.8,63.86,522.2909,1117.78,3138.524,,
2015-10-05 14:00:00,0,1.301707,30.02,69.29,141.023,318.7781,2775.574,,
2015-10-05 15:00:00,0,0.4487203,27.47,72.83,141.7894,329.8578,1021.085,,
2015-10-05 16:00:00,0,0.5503064,27.61,71.38,64.89688,143.7077,1228.792,,
2015-10-05 17:00:00,0,0.1849286,26.62,75.99,31.35756,69.66067,411.1594,,
2015-10-05 18:00:00,0,0.05532959,25.94,75.9,3.282003,7.333591,125.4964,,
2015-10-05 19:00:00,0,0.001241706,25.34,77.56,0,0.733436,5.570032,,
2015-10-05 20:00:00,0,0,24.18,79.87,0,0.7336939,2.640879,,
2015-10-05 21:00:00,0,0,24.44,75.61,0,0.7336959,2.641295,,
2015-10-05 22:00:00,0,0,24.47,80.9,0,0.7336941,2.641297,,
2015-10-05 23:00:00,0,0,24.83,75.88,0,0.7336971,2.641294,,
2015-10-06 00:00:00,0,0,25.32,79.06,0,0.7336811,2.641286,,
2015-10-06 01:00:00,0,0,25.54,77.24,0,0.733546,2.640986,,
2015-10-06 02:00:00,0,0,25.5,78.42,0,0.7334911,2.640646,,
2015-10-06 03:00:00,0,0,25.16,76.19,0,0.7336398,2.640879,,
2015-10-06 04:00:00,0,0,25.12,76.96,0,0.7336928,2.641221,,
2015-10-06 05:00:00,0,0,24.67,82.3,0,0.7336969,2.641292,,
2015-10-06 06:00:00,0,0,24.03,82.6,0,0.7336952,2.641296,,
2015-10-06 07:00:00,0,0.03360452,24.06,81.6,23.71332,61.62806,85.26182,,
2015-10-06 08:00:00,0,0.226415,24.86,75.48,103.241,243.5701,538.8145,,
2015-10-06 09:00:00,0,0.6863713,26.95,66.73,304.0813,660.6457,1525.957,,
2015-10-06 10:00:00,0,0.9664259,28.25,66.54,87.84637,217.7125,2131.835,,
2015-10-06 11:00:00,0,0.9966868,28.64,65.93,138.1434,320.3262,2208.566,,
2015-10-06 12:00:00,0,1.245226,29.02,62.39,551.4909,1191.901,2718.859,,
2015-10-06 13:00:00,2.032,0.745732,27.77,81.8,95.14585,208.2034,1624.809,,
2015-10-06 14:00:00,2.032,0.3897967,25.69,83.3,92.62653,217.0769,894.7992,,
2015-10-06 15:00:00,3.556,0.3520366,25.22,83.6,187.4991,435.7552,843.7304,,
2015-10-06 16:00:00,0,0.5949935,26.45,78.45,90.10396,205.4117,1356.135,,
2015-10-06 17:00:00,0,0.2863901,26.5,77.19,55.07049,137.1525,638.733,,
2015-10-06 18:00:00,0,0.08883546,25.89,78.31,4.376519,10.26824,219.6252,,
2015-10-06 19:00:00,0,0.001287467,25.25,78.69,0,0.7336491,6.968329,,
2015-10-06 20:00:00,0,0,24.84,80.1,0,0.7336893,2.648592,,
2015-10-06 21:00:00,0,0,24.28,82.5,0,0.7336776,2.641269,,
2015-10-06 22:00:00,0,0,24.3,81.7,0,0.7336893,2.648601,,
2015-10-06 23:00:00,0,0,25.15,78.55,0,0.7336967,2.641291,,
2015-10-07 00:00:00,0,0,25.29,79.26,0,0.7336919,2.641261,,
2015-10-07 01:00:00,0,0,25.34,79.03,0,0.7335946,2.663076,,
2015-10-07 02:00:00,0,0,25.21,79.47,0,0.7336443,2.640989,,
2015-10-07 03:00:00,0,0,24.99,78.52,0,0.7336895,2.641157,,
2015-10-07 04:00:00,0,0,24.61,78.22,0,0.7336968,2.641289,,
2015-10-07 05:00:00,0,0,24.7,80.9,0,0.7336918,2.641303,,
2015-10-07 06:00:00,4.064,0,24.8,87.3,0,2.201074,8.217361,,
2015-10-07 07:00:00,0.508,0.03890588,23.92,87.9,20.06593,60.16315,99.59906,,
2015-10-07 08:00:00,4.572,0.1206107,24.34,86.8,61.2911,142.3345,310.5434,,
2015-10-07 09:00:00,2.794,0.4179313,24.62,84.7,74.4259,168.7493,946.3761,,
2015-10-07 10:00:00,0,0.4029966,25.34,80.9,138.2708,309.6163,925.865,,
2015-10-07 11:00:00,0,0.8307755,26.67,74.32,317.2954,703.3693,1833.447,,
2015-10-07 12:00:00,0,1.560264,28.34,64.3,358.7722,803.627,3387.121,,
2015-10-07 13:00:00,0,1.533995,28.83,64.48,516.863,1125.195,3358.972,,
2015-10-07 14:00:00,0,1.438079,29.14,63.83,60.86366,148.7845,2602.496,,
2015-10-07 15:00:00,0,0.9917306,29.01,63.1,368.504,812.9106,2640.713,,
2015-10-07 16:00:00,0,0.970888,28.76,68.57,40.82368,111.4187,2118.305,,
2015-10-07 17:00:00,0,0.2282306,27.78,71.44,26.6139,73.31719,514.9702,,
2015-10-07 18:00:00,0,0.04188337,26.4,72.92,1.823217,7.333116,136.6257,,
2015-10-07 19:00:00,0,0.000776711,25.4,78.84,0,0.7334311,5.547808,,
2015-10-07 20:00:00,0,0,25.3,79.6,0,0.7334369,2.640404,,
2015-10-07 21:00:00,0,0,25.38,79.9,0,0.7334493,2.640457,,
2015-10-07 22:00:00,0,0,25.45,82.7,0,0.733436,2.640424,,
2015-10-07 23:00:00,0.508,0,25.31,84.6,0,4.400633,6.850398,,
2015-10-08 00:00:00,0,0,24.75,84.1,0,5.135776,17.02674,,
2015-10-08 01:00:00,0.508,0,24.7,85.2,0,5.869578,19.71808,,
2015-10-08 02:00:00,0,0,24.63,84.1,0,7.336927,24.39534,,
2015-10-08 03:00:00,0,0,24.76,83.3,0,6.603231,25.1767,,
2015-10-08 04:00:00,0,0,24.89,81.7,0,1.467362,15.30121,,
2015-10-08 05:00:00,0,0,24.87,81.7,0,1.467366,5.359617,,
2015-10-08 06:00:00,0.508,0,24.77,85.4,0,5.869582,11.86014,,
2015-10-08 07:00:00,0,0.02062403,23.99,84.6,13.86345,51.35775,88.09099,,
2015-10-08 08:00:00,0,0.1911779,24.32,83.6,205.4007,432.8782,478.8249,,
2015-10-08 09:00:00,0,0.8545791,26.61,66.14,309.1515,673.0361,1860.098,,
2015-10-08 10:00:00,0,1.281733,28.12,64.21,398.0282,872.2849,2792.244,,
2015-10-08 11:00:00,0,1.515593,28.29,75.56,501.9033,1073.851,3313.018,,
2015-10-08 12:00:00,0,1.084263,27.44,77.46,161.8369,335.7224,2333.277,,
2015-10-08 13:00:00,0.254,0.6194991,26.6,79.74,352.2014,753.7499,1329.277,,
2015-10-08 14:00:00,0,0.7014091,26.97,77.29,178.6426,385.6514,1526.818,,
2015-10-08 15:00:00,2.54,0.3027227,25.99,86.5,81.68146,184.7975,682.899,,
2015-10-08 16:00:00,0,0.4606508,25.3,80.5,116.3414,261.8376,1052.621,,
2015-10-08 17:00:00,0,0.3243896,26.32,81.7,68.56445,154.0213,740.7537,,
2015-10-08 18:00:00,3.556,0.09198247,25.38,84.7,1.094405,5.869041,204.5341,,
2015-10-08 19:00:00,0,0.000211591,23.73,87.7,0,3.668453,11.95903,,
2015-10-08 20:00:00,0,0,23.39,89.5,0,3.668646,12.75917,,
